pk_porg,pk_account,fk_financial_year
132041,30024210,202425
132045,10019354,202425
132061,30022963,202425
132077,30037984,202425
132078,30033977,202425
132095,10012319,202425
132108,30073844,202425
132111,10018121,202425
132113,10016586,202425
132119,30113612,202425
132142,30025565,202425
132143,30092388,202425
132145,30029190,202425
132155,30075403,202425
132174,30112812,202425
132202,30021479,202425
132203,30019653,202425
132212,10000256,202425
132227,30110058,202425
132232,30065342,202425
132241,30004868,202425
132249,30051943,202425
132252,10016749,202425
132255,30078767,202425
132259,30105377,202425
132267,30107233,202425
132270,30078743,202425
132278,10020649,202425
132288,30026160,202425
132295,30017236,202425
132299,10015799,202425
132300,30026170,202425
132311,30078932,202425
132315,30056342,202425
132336,10000032,202425
132344,10004878,202425
132361,30025845,202425
132366,30090418,202425
132367,30035034,202425
132368,30037426,202425
132374,30017644,202425
132387,30092214,202425
132389,30031869,202425
132390,30116756,202425
132392,10015839,202425
132394,30119489,202425
132395,30118750,202425
132408,30049745,202425
132413,30020091,202425
132428,30087144,202425
132450,10012811,202425
132453,10022241,202425
132468,30110145,202425
132469,30088618,202425
132476,30029354,202425
132479,30027901,202425
132489,30109795,202425
132505,30117492,202425
132506,10015873,202425
132543,30029391,202425
132545,30032577,202425
132563,30121032,202425
132585,30051889,202425
132616,30039381,202425
132617,30032099,202425
132634,30030798,202425
132648,30026602,202425
132656,30034415,202425
132705,30035514,202425
132714,30038035,202425
132718,10017818,202425
132721,30079291,202425
132733,30005382,202425
132738,30007710,202425
132749,30033042,202425
132751,30111170,202425
132769,30029764,202425
132785,10007106,202425
132816,30020098,202425
132821,30079596,202425
132830,30072407,202425
132832,10017824,202425
132860,30036349,202425
132872,30024490,202425
132881,10003562,202425
132882,30098340,202425
132887,30014534,202425
132889,30035666,202425
132898,10020936,202425
132914,30117124,202425
132936,30031720,202425
132943,10016443,202425
132954,30085182,202425
132969,30105855,202425
132971,30105882,202425
132981,30018994,202425
132982,30017185,202425
132999,30025402,202425
133007,30120901,202425
133022,10018266,202425
133048,30079158,202425
133058,30005083,202425
133061,30031108,202425
133066,30028249,202425
133073,10021760,202425
133078,10001466,202425
133081,30101259,202425
133095,10017804,202425
133102,30011260,202425
133113,30021240,202425
133126,30008437,202425
133129,30057605,202425
133130,30022458,202425
133132,30121328,202425
133149,30065371,202425
133161,30031259,202425
133171,30059599,202425
133173,10017443,202425
133194,10014198,202425
133206,30035136,202425
133221,30018484,202425
133252,10005619,202425
133261,30032045,202425
133286,30111914,202425
133290,30037866,202425
133305,30105650,202425
133354,30080048,202425
133367,30080105,202425
133381,30120194,202425
133387,10015548,202425
133407,30083774,202425
133416,30106320,202425
133417,30032410,202425
133421,30080159,202425
133426,30079157,202425
133448,10019313,202425
133476,30011256,202425
133480,30029628,202425
133484,10004997,202425
133491,30031088,202425
133505,30036913,202425
133516,30031913,202425
133520,30103949,202425
133538,30029495,202425
133546,10018228,202425
133551,10004777,202425
133567,30036405,202425
133578,30028520,202425
133581,30033375,202425
133586,30108715,202425
133590,30033749,202425
133612,30025853,202425
133618,30080377,202425
133629,30080351,202425
133660,30096492,202425
133685,30080529,202425
133691,30037804,202425
133712,30080546,202425
133743,30109574,202425
133747,30030004,202425
133762,30034618,202425
133768,30100748,202425
133788,30094565,202425
133794,30036376,202425
133834,30016058,202425
133865,30116345,202425
133866,30102619,202425
133875,30080721,202425
133889,30111557,202425
133896,30034508,202425
133915,30080655,202425
133927,30100848,202425
133935,30113709,202425
133939,30017941,202425
133945,10014271,202425
133946,10014698,202425
133970,10005960,202425
133995,10005372,202425
134004,30029561,202425
134006,30033629,202425
134011,10021523,202425
134038,30114545,202425
134041,30027833,202425
134050,10005739,202425
134051,30020069,202425
134059,30105904,202425
134060,30080800,202425
134068,30049820,202425
134071,30106643,202425
134073,30094432,202425
134079,30120897,202425
134106,30031309,202425
134114,30110520,202425
134126,30112842,202425
134131,30034665,202425
134152,30020505,202425
134161,30119764,202425
134202,30031948,202425
134203,30036312,202425
134231,30073843,202425
134234,30013368,202425
134246,30030832,202425
134248,30037415,202425
134266,30115664,202425
134270,10021511,202425
134288,30031786,202425
134297,10021012,202425
134300,10015125,202425
134307,30095714,202425
134308,30081146,202425
134315,30081097,202425
134327,10006887,202425
134339,30034926,202425
134360,30021366,202425
134365,30033838,202425
134370,10006796,202425
134371,10000199,202425
134426,30070916,202425
134444,30021069,202425
134447,10018463,202425
134449,30014544,202425
134473,30081220,202425
134485,30081197,202425
134515,30038204,202425
134553,30057413,202425
134561,10003170,202425
134608,10011832,202425
134625,30029497,202425
134626,30096477,202425
134663,10005807,202425
134665,30048020,202425
134672,10003926,202425
134691,10007768,202425
134703,30112972,202425
134705,30048904,202425
134741,10012194,202425
134742,30021355,202425
134743,30022011,202425
134775,10007205,202425
134782,30062143,202425
134792,30038714,202425
134797,30091256,202425
134803,30117204,202425
134806,30099044,202425
134837,10018532,202425
134841,30030819,202425
134869,30004912,202425
134872,30027260,202425
134876,30106518,202425
134884,10004986,202425
134890,30105801,202425
134894,30033674,202425
134897,30120905,202425
134942,30058307,202425
134975,30026320,202425
134985,30016069,202425
135002,30112516,202425
135019,30088791,202425
135021,30081807,202425
135047,30056404,202425
135053,30117447,202425
135071,30039121,202425
135075,30039173,202425
135091,10001380,202425
135093,30025494,202425
135122,30081949,202425
135124,30081950,202425
135143,30018312,202425
135148,30026713,202425
135157,30020490,202425
135200,10001124,202425
135221,30083208,202425
135234,30018090,202425
135244,30087023,202425
135259,10006753,202425
135260,30035234,202425
135267,30021827,202425
135276,30082074,202425
135293,30028629,202425
135305,30036249,202425
135307,30111807,202425
135321,30023891,202425
135322,10022464,202425
135336,30036558,202425
135339,10018168,202425
135349,30116457,202425
135354,30082195,202425
135362,30034727,202425
135368,10019431,202425
135372,30032073,202425
135393,30005594,202425
135410,30082217,202425
135414,30110764,202425
135421,30111168,202425
135423,30090052,202425
135447,30075474,202425
135451,30026195,202425
135468,30082256,202425
135473,30085422,202425
135490,30036668,202425
135492,30077501,202425
135499,30035942,202425
135506,10013034,202425
135513,30082361,202425
135518,10004140,202425
135570,30022604,202425
135576,30033925,202425
135588,30026821,202425
135593,30078158,202425
135599,30037521,202425
135609,30037715,202425
135621,30082387,202425
135630,10016942,202425
135633,30033385,202425
135641,30083688,202425
135642,10016056,202425
135649,30040734,202425
135659,30033634,202425
135680,30086929,202425
135684,30082475,202425
135711,30105203,202425
135727,30055619,202425
135732,30085355,202425
135747,30036535,202425
135755,30030056,202425
135776,30037157,202425
135784,30096357,202425
135785,30120352,202425
135789,10015695,202425
135800,30044560,202425
135801,10014673,202425
135809,30038022,202425
135816,30048715,202425
135832,30105381,202425
135835,30077677,202425
135846,30036056,202425
135851,30059704,202425
135864,10018282,202425
135867,30082658,202425
135875,30037446,202425
135877,30082749,202425
135888,30089610,202425
135901,30082854,202425
135909,30084528,202425
135913,30093446,202425
135926,30082715,202425
135932,30114579,202425
135941,10017898,202425
135945,30019813,202425
135949,10006563,202425
135976,30106603,202425
135983,30096726,202425
136011,30099941,202425
136013,30027617,202425
136016,30029750,202425
136019,30039053,202425
136020,10019050,202425
136025,10019784,202425
136031,30037618,202425
136036,10012212,202425
136060,10021506,202425
136062,30035231,202425
136073,30039404,202425
136099,30036325,202425
136124,30119180,202425
136140,30025449,202425
136158,10006432,202425
136165,30082973,202425
136179,30083018,202425
136180,30082958,202425
136183,30117338,202425
136188,30040954,202425
136192,30121545,202425
136210,30092742,202425
136226,30065459,202425
136228,30034492,202425
136237,30057626,202425
136238,10005945,202425
136244,30103212,202425
136255,10009939,202425
136258,10016919,202425
136268,30089652,202425
136273,30022538,202425
136284,30083091,202425
136292,10003319,202425
136296,30042151,202425
136304,30040177,202425
136306,30037162,202425
136310,10013415,202425
136316,30031114,202425
136321,30108415,202425
136329,30024112,202425
136331,30030968,202425
136351,30083115,202425
136363,30087561,202425
136374,30029831,202425
136375,30100443,202425
136379,30021252,202425
136395,30083174,202425
136404,30010360,202425
136412,30083160,202425
136417,30046469,202425
136419,30021020,202425
136432,30083138,202425
136437,30089071,202425
136463,30099879,202425
136469,30103955,202425
136479,10015804,202425
136497,10013248,202425
136514,10021181,202425
136517,30102820,202425
136518,30109448,202425
136535,30021330,202425
136553,30039452,202425
136560,30083273,202425
136569,30077598,202425
136572,30083282,202425
136574,30083283,202425
136576,30083286,202425
136580,30083293,202425
136584,30083389,202425
136585,30083298,202425
136588,30083300,202425
136589,30083302,202425
136620,30083543,202425
136659,10003457,202425
136671,30119057,202425
136673,10015110,202425
136679,10006198,202425
136684,30083480,202425
136691,30083495,202425
136693,30087916,202425
136695,30040575,202425
136700,30039012,202425
136701,30010860,202425
136709,10015877,202425
136756,30005493,202425
136783,30022130,202425
136827,30044036,202425
136837,30032885,202425
136839,10018736,202425
136840,30029639,202425
136869,10011840,202425
136875,10000926,202425
136883,10003930,202425
136914,30036624,202425
136917,30099617,202425
136919,10003687,202425
136920,30037077,202425
136925,30039018,202425
136926,10022413,202425
136944,30038117,202425
136949,30048417,202425
136954,30114765,202425
136956,30018066,202425
136960,30118841,202425
136965,10022270,202425
136978,30100017,202425
136986,30014541,202425
136995,30033869,202425
136998,30057190,202425
137000,30031055,202425
137002,10018958,202425
137006,30046406,202425
137014,30038276,202425
137020,30038555,202425
137034,30056515,202425
137038,30039456,202425
137045,10005759,202425
137055,30115200,202425
137060,10017084,202425
137068,30025315,202425
137070,10020945,202425
137074,30038542,202425
137081,30047213,202425
137109,30119714,202425
137111,30097252,202425
137127,30036490,202425
137134,30095704,202425
137148,30004320,202425
137149,30109691,202425
137158,30030454,202425
137160,30117298,202425
137178,30084055,202425
137200,30023566,202425
137221,10018746,202425
137229,30044097,202425
137236,10003422,202425
137241,10021622,202425
137252,30102544,202425
137255,30057595,202425
137278,10016859,202425
137279,30084131,202425
137283,10016794,202425
137287,10021251,202425
137311,30021405,202425
137327,30011211,202425
137329,30036097,202425
137338,30094522,202425
137343,10014779,202425
137349,30096295,202425
137379,30114098,202425
137391,30119086,202425
137400,30021466,202425
137414,30036338,202425
137417,30037279,202425
137418,30084262,202425
137427,10020131,202425
137439,30084269,202425
137479,10003329,202425
137484,30094033,202425
137490,30039412,202425
137491,30070111,202425
137495,30097151,202425
137498,30010869,202425
137518,30085593,202425
137536,30031725,202425
137576,30031731,202425
137588,10021156,202425
137590,30084385,202425
137592,30084384,202425
137593,30067337,202425
137596,30036226,202425
137616,30105877,202425
137623,30116402,202425
137655,30036893,202425
137660,30087939,202425
137662,10015752,202425
137678,30018049,202425
137679,30097732,202425
137707,30034068,202425
137710,30088568,202425
137719,30038997,202425
137728,10015265,202425
137802,30097390,202425
137813,10010690,202425
137814,30113637,202425
137822,10008423,202425
137825,30020109,202425
137831,30057082,202425
137837,10014107,202425
137847,30070913,202425
137856,30106549,202425
137888,30117990,202425
137910,10003006,202425
137919,30084736,202425
137928,30041467,202425
137941,30081849,202425
137971,30037427,202425
137973,30031717,202425
137979,30069495,202425
137997,30070143,202425
138006,30087271,202425
138013,30068704,202425
138038,30109842,202425
138048,30044964,202425
138053,10016348,202425
138066,10002131,202425
138069,30037995,202425
138078,10018308,202425
138109,30006038,202425
138118,30112973,202425
138120,30036252,202425
138122,10012916,202425
138130,10001886,202425
138137,30039072,202425
138154,30039017,202425
138176,30029440,202425
138178,30106600,202425
138182,30116240,202425
138191,30111445,202425
138206,30031352,202425
138211,10010204,202425
138225,30087131,202425
138226,10021903,202425
138234,30118032,202425
138235,30030294,202425
138249,30034570,202425
138250,10018312,202425
138258,30085629,202425
138272,30053210,202425
138281,10019708,202425
138286,30036007,202425
138291,30034493,202425
138302,30022557,202425
138308,30030188,202425
138313,30033376,202425
138317,30037665,202425
138331,30059681,202425
138338,10003470,202425
138357,30054224,202425
138372,30010474,202425
138373,10011090,202425
138377,30017926,202425
138381,30025695,202425
138399,10002328,202425
138412,30042181,202425
138424,30039076,202425
138452,30035072,202425
138454,30035090,202425
138468,30056332,202425
138484,30023327,202425
138529,10014725,202425
138531,10019162,202425
138532,30112771,202425
138534,10018890,202425
138536,30056664,202425
138559,10006254,202425
138567,10014975,202425
138572,30114560,202425
138582,30037894,202425
138593,30085395,202425
138595,30023685,202425
138613,30034651,202425
138617,30004774,202425
138618,30017303,202425
138621,10016858,202425
138658,30085443,202425
138664,10009229,202425
138684,30113518,202425
138692,30085509,202425
138699,30033509,202425
138703,30034857,202425
138705,30080704,202425
138723,30047787,202425
138731,30111997,202425
138733,30088736,202425
138742,10001090,202425
138752,30021729,202425
138773,30115293,202425
138782,30085617,202425
138798,10010370,202425
138799,10019035,202425
138803,30085661,202425
138806,10021311,202425
138820,30035244,202425
138827,30038993,202425
138831,30023596,202425
138832,30038907,202425
138835,30085644,202425
138839,30035909,202425
138842,30022353,202425
138867,30108760,202425
138881,30025431,202425
138889,30099132,202425
138928,30085803,202425
138931,30098668,202425
138933,30079729,202425
138947,30027639,202425
138948,30085796,202425
138955,30038559,202425
138959,10017101,202425
138995,30027835,202425
139006,30103662,202425
139007,30035419,202425
139014,30034501,202425
139018,30061068,202425
139022,30108359,202425
139031,30085834,202425
139036,30038261,202425
139045,30117961,202425
139056,30032569,202425
139058,10010429,202425
139062,30031104,202425
139112,30092581,202425
139114,10021529,202425
139129,30036883,202425
139132,30077595,202425
139163,10008287,202425
139164,30034825,202425
139168,30026387,202425
139189,10020843,202425
139218,30120214,202425
139234,10015396,202425
139239,30007700,202425
139252,30086124,202425
139256,30017319,202425
139259,30037876,202425
139260,10007358,202425
139262,10014171,202425
139273,30024625,202425
139280,30087737,202425
139290,30086106,202425
139301,30099686,202425
139314,30015380,202425
139324,30007845,202425
139349,30036924,202425
139351,30018402,202425
139453,30093750,202425
139456,30093100,202425
139460,30118914,202425
139491,30108745,202425
139499,30026192,202425
139529,30086426,202425
139546,30006849,202425
139551,10019308,202425
139558,30086641,202425
139568,30035679,202425
139584,10005384,202425
139594,30014035,202425
139611,10013409,202425
139617,10016652,202425
139629,30086423,202425
139632,30018184,202425
139647,30088481,202425
139650,30100326,202425
139652,10021505,202425
139653,10020760,202425
139670,30045035,202425
139671,30006758,202425
139672,10012579,202425
139673,30015845,202425
139677,30111985,202425
139690,30034908,202425
139694,30031803,202425
139707,30038484,202425
139716,30029018,202425
139724,10006536,202425
139731,30107750,202425
139736,30086562,202425
139741,10018766,202425
139754,30065453,202425
139761,30026779,202425
139763,10021077,202425
139766,30070932,202425
139775,30033789,202425
139779,30036682,202425
139795,30086597,202425
139814,30037203,202425
139818,30029518,202425
139833,30086617,202425
139842,10009561,202425
139848,30004958,202425
139866,30009482,202425
139891,10019573,202425
139921,30027449,202425
139923,10010786,202425
139925,30104354,202425
139928,30015375,202425
139933,30086798,202425
139941,10011463,202425
139963,10022346,202425
139965,30037028,202425
139970,30107377,202425
140006,30038399,202425
140013,30115099,202425
140035,30086846,202425
140040,30036549,202425
140067,30025093,202425
140082,30091159,202425
140083,30120574,202425
140088,30086907,202425
140120,30087318,202425
140130,30036436,202425
140138,10007320,202425
140151,30086965,202425
140168,30033733,202425
140209,30089265,202425
140247,30021761,202425
140268,30113229,202425
140314,30038219,202425
140316,30057902,202425
140319,30118749,202425
140323,30037023,202425
140342,10004753,202425
140346,30034502,202425
140359,30023857,202425
140364,10006328,202425
140365,30035445,202425
140389,30038368,202425
140392,30029969,202425
140394,10000832,202425
140397,30112778,202425
140399,30115808,202425
140413,30034864,202425
140415,30072666,202425
140450,10010396,202425
140479,30057901,202425
140512,30080113,202425
140520,30065449,202425
140533,30029942,202425
140534,30087388,202425
140539,30087377,202425
140557,30032166,202425
140569,30108035,202425
140575,30087443,202425
140576,30120545,202425
140585,30070058,202425
140587,30018214,202425
140616,30118592,202425
140618,30079730,202425
140625,10021928,202425
140627,30087454,202425
140664,30018411,202425
140667,30038697,202425
140678,10018430,202425
140700,30038717,202425
140703,30038682,202425
140710,10015033,202425
140724,30028741,202425
140735,30087578,202425
140756,10008883,202425
140757,30023828,202425
140760,30087704,202425
140775,30033978,202425
140777,30008044,202425
140783,30087070,202425
140787,30059634,202425
140793,30057113,202425
140817,30098715,202425
140821,30047126,202425
140823,30035113,202425
140829,30112661,202425
140830,10004311,202425
140833,10015129,202425
140836,30097094,202425
140837,30087761,202425
140844,10000774,202425
140854,30068600,202425
140870,30036592,202425
140887,30039192,202425
140898,30007905,202425
140914,30037000,202425
140919,30087854,202425
140923,30055766,202425
140928,30016600,202425
140936,30117896,202425
140951,30089281,202425
140955,30036241,202425
140960,30011994,202425
140969,30007163,202425
140972,30099023,202425
140982,30029839,202425
140996,30046087,202425
141017,30031066,202425
141022,10015598,202425
141031,30088555,202425
141040,30057881,202425
141044,10009625,202425
141047,10003378,202425
141070,30088032,202425
141074,30112923,202425
141100,30099580,202425
141103,10013487,202425
141103,30024334,202425
141110,30070074,202425
141111,30063255,202425
141113,30112397,202425
141121,30099877,202425
141122,30022874,202425
141135,30088253,202425
141152,10005356,202425
141165,30088184,202425
141167,30058297,202425
141171,30045259,202425
141189,30023456,202425
141196,30120173,202425
141204,10018254,202425
141224,10013411,202425
141230,10014186,202425
141237,30020827,202425
141254,30120984,202425
141255,30011636,202425
141260,10021668,202425
141271,30032112,202425
141288,30111672,202425
141297,30099414,202425
141303,30030032,202425
141304,10017416,202425
141330,30029363,202425
141340,30036432,202425
141369,10016764,202425
141374,30038475,202425
141386,30090857,202425
141387,30118226,202425
141394,30038879,202425
141401,10000878,202425
141403,30088428,202425
141404,30093163,202425
141424,30023967,202425
141426,30059292,202425
141438,30101483,202425
141439,30102391,202425
141443,30070911,202425
141447,30118417,202425
141449,10002578,202425
141450,30024078,202425
141452,10019325,202425
141487,30091618,202425
141493,10015269,202425
141512,30035044,202425
141514,30023362,202425
141551,30021810,202425
141552,10006737,202425
141556,10010494,202425
141561,30039039,202425
141574,30088554,202425
141578,30093091,202425
141584,30112258,202425
141596,30108852,202425
141608,30026519,202425
141620,30037881,202425
141633,10020857,202425
141634,30113386,202425
141645,30053124,202425
141654,30033244,202425
141655,10018014,202425
141660,30029528,202425
141678,30111471,202425
141681,30039065,202425
141682,30029598,202425
141687,30029865,202425
141692,30027425,202425
141700,30088649,202425
141701,30108288,202425
141707,30024175,202425
141714,10020727,202425
141716,10020799,202425
141722,10010124,202425
141727,10001863,202425
141729,30097004,202425
141738,30094571,202425
141745,30020255,202425
141761,30088732,202425
141767,30052675,202425
141771,30037102,202425
141779,30023242,202425
141790,10018691,202425
141795,30036830,202425
141801,10012906,202425
141803,30024464,202425
141813,30067329,202425
141814,10007179,202425
141815,30030190,202425
141820,10001823,202425
141823,30023318,202425
141835,30110862,202425
141836,30088780,202425
141838,30027609,202425
141846,30026641,202425
141856,30020729,202425
141861,30013544,202425
141867,30117084,202425
141870,30088773,202425
141877,30057600,202425
141883,30088815,202425
141899,30037419,202425
141903,10018378,202425
141928,30037797,202425
141952,30038912,202425
141961,30044977,202425
142002,30116680,202425
142003,10002882,202425
142020,30020897,202425
142035,10013121,202425
142038,30037278,202425
142073,30088954,202425
142078,30075438,202425
142101,30089017,202425
142114,30089103,202425
142122,30097737,202425
142130,30106584,202425
142131,30106885,202425
142135,30100472,202425
142166,30032891,202425
142174,30089199,202425
142187,10021549,202425
142200,30037431,202425
142211,30022440,202425
142218,30031928,202425
142220,30118260,202425
142227,10018739,202425
142229,30037208,202425
142232,30038667,202425
142241,10017775,202425
142271,30089193,202425
142278,30070118,202425
142282,30089163,202425
142299,30089216,202425
142321,10012152,202425
142326,10000027,202425
142331,30038903,202425
142343,30059695,202425
142367,30031963,202425
142372,30093396,202425
142383,10017885,202425
142390,30114025,202425
142414,10013328,202425
142428,30010477,202425
142429,30027614,202425
142430,30026027,202425
142443,30095731,202425
142466,30006164,202425
142478,30095954,202425
142479,30035039,202425
142489,30089346,202425
142493,30089426,202425
142506,30089397,202425
142515,30031437,202425
142516,30049599,202425
142521,30009069,202425
142555,30038489,202425
142561,30089593,202425
142581,10019159,202425
142589,30078528,202425
142598,30075436,202425
142611,30023025,202425
142615,30089461,202425
142633,30089532,202425
142636,10018796,202425
142646,30036871,202425
142647,10018971,202425
142648,30089541,202425
142651,30028985,202425
142665,30096897,202425
142674,10014847,202425
142684,10016918,202425
142687,30089573,202425
142690,30118714,202425
142695,30090961,202425
142707,30085988,202425
142710,10021487,202425
142718,30037086,202425
142719,30119243,202425
142729,30089668,202425
142731,30086003,202425
142735,30013362,202425
142749,30089680,202425
142755,30039374,202425
142757,30033580,202425
142783,10009706,202425
142792,30120131,202425
142800,30036010,202425
142811,30033270,202425
142817,30108372,202425
142828,30034366,202425
142834,10000896,202425
142857,30089906,202425
142869,30034921,202425
142881,10018678,202425
142883,30033035,202425
142886,30070939,202425
142898,30090191,202425
142899,30021684,202425
142906,10008434,202425
142921,30034587,202425
142930,30029982,202425
142939,30115232,202425
142946,30044972,202425
142955,10021356,202425
142961,30038917,202425
142967,30065969,202425
142991,30070078,202425
143015,30034956,202425
143020,30092493,202425
143038,30090081,202425
143067,30113152,202425
143078,30096021,202425
143092,30026341,202425
143099,30032604,202425
143104,10018793,202425
143123,30050656,202425
143153,30025145,202425
143165,10020453,202425
143167,30118265,202425
143173,30121215,202425
143181,30033652,202425
143183,30062174,202425
143204,30090375,202425
143215,30065979,202425
143225,30028447,202425
143246,30030887,202425
143254,30041880,202425
143304,30096019,202425
143316,30037112,202425
143323,30109729,202425
143327,30065954,202425
143329,30057111,202425
143346,30032788,202425
143348,10017759,202425
143353,10011506,202425
143355,30058447,202425
143359,30117237,202425
143382,30052103,202425
143386,10015944,202425
143397,10015085,202425
143406,30090568,202425
143412,30090579,202425
143415,30059257,202425
143424,30039104,202425
143432,30035777,202425
143444,10016968,202425
143461,30022709,202425
143478,30034383,202425
143499,10015109,202425
143515,30021304,202425
143517,30036552,202425
143523,10013272,202425
143527,30012679,202425
143546,30041894,202425
143560,30031476,202425
143566,30017907,202425
143597,30048719,202425
143627,10006361,202425
143651,10011584,202425
143654,10017033,202425
143657,10011206,202425
143666,30034617,202425
143677,10022504,202425
143678,30045952,202425
143680,30039411,202425
143690,10019089,202425
143700,30037854,202425
143709,10019548,202425
143724,30019162,202425
143725,30023640,202425
143740,30037520,202425
143744,10013068,202425
143759,30110350,202425
143767,30110392,202425
143778,30009087,202425
143782,10002631,202425
143799,30091081,202425
143819,30091110,202425
143839,10007830,202425
143840,30027505,202425
143867,30091194,202425
143873,30034742,202425
143894,10000017,202425
143911,10015862,202425
143913,10021413,202425
143940,30091267,202425
143942,30023701,202425
143949,30107504,202425
143952,30030046,202425
143958,30105594,202425
143961,30110094,202425
143991,30033230,202425
144000,30005358,202425
144005,10008960,202425
144024,10006938,202425
144025,30048421,202425
144029,30018243,202425
144034,10022449,202425
144037,10017809,202425
144044,10017304,202425
144045,30091384,202425
144066,30085989,202425
144083,30056335,202425
144090,30091456,202425
144101,30004911,202425
144108,10016895,202425
144113,10019191,202425
144125,30115693,202425
144126,30012865,202425
144134,30052081,202425
144140,30042098,202425
144146,30120669,202425
144153,30102891,202425
144173,30035246,202425
144185,30051408,202425
144192,30030109,202425
144201,10008122,202425
144215,30032679,202425
144228,30100102,202425
144234,30092460,202425
144242,30047801,202425
144260,30017210,202425
144282,30006555,202425
144297,10015718,202425
144320,10020030,202425
144339,30022088,202425
144357,30099889,202425
144385,30112484,202425
144391,30091848,202425
144394,30032869,202425
144396,30038316,202425
144440,30037186,202425
144443,10013594,202425
144448,30024769,202425
144455,30055992,202425
144461,30035423,202425
144496,30016597,202425
144506,30110442,202425
144514,30092017,202425
144516,30023573,202425
144536,10001058,202425
144542,10019000,202425
144551,10007060,202425
144559,10014830,202425
144560,30029336,202425
144562,30022376,202425
144565,10013608,202425
144574,30023585,202425
144583,30092099,202425
144593,30092098,202425
144602,30027975,202425
144604,30026445,202425
144634,10021428,202425
144641,30031357,202425
144671,30092165,202425
144675,10019623,202425
144680,10019285,202425
144689,30021694,202425
144701,10021171,202425
144704,30022359,202425
144713,30112232,202425
144722,10006659,202425
144725,30036940,202425
144732,30033910,202425
144734,30099191,202425
144741,30020972,202425
144746,30053171,202425
144759,30092200,202425
144761,30033195,202425
144765,30032929,202425
144781,30026229,202425
144789,30065994,202425
144798,30023415,202425
144803,30092293,202425
144807,30028103,202425
144826,30031344,202425
144827,30022034,202425
144831,30103416,202425
144835,30018274,202425
144845,30113348,202425
144847,30020791,202425
144862,30092384,202425
144866,30031904,202425
144892,10016964,202425
144903,10019614,202425
144904,30041929,202425
144919,30096808,202425
144927,10007387,202425
144932,30115994,202425
144935,30079719,202425
144938,30022475,202425
144939,30037458,202425
144969,30008907,202425
144972,10019422,202425
144988,30097669,202425
144995,30037231,202425
145005,30021463,202425
145007,30021103,202425
145011,10019499,202425
145027,30092584,202425
145046,10005104,202425
145052,30035664,202425
145063,10003070,202425
145083,10014928,202425
145112,10019212,202425
145142,30092712,202425
145190,30035289,202425
145197,30017865,202425
145207,10005585,202425
145208,30051900,202425
145211,30032934,202425
145225,10018773,202425
145236,30017494,202425
145236,30038084,202425
145241,10013900,202425
145241,10019094,202425
145241,10019870,202425
145241,10020202,202425
145241,10021326,202425
145241,30005671,202425
145241,30015286,202425
145269,30093068,202425
145275,10009253,202425
145302,30034569,202425
145317,10002495,202425
145330,30092919,202425
145345,30027944,202425
145346,30032227,202425
145357,30092973,202425
145364,30111449,202425
145365,30068648,202425
145381,30013337,202425
145383,30088211,202425
145399,30036505,202425
145433,10022424,202425
145436,30037764,202425
145448,30093032,202425
145452,10019064,202425
145466,30029993,202425
145527,30037519,202425
145528,30114637,202425
145530,10019813,202425
145549,10000576,202425
145574,30093131,202425
145579,30117831,202425
145585,30039154,202425
145620,30095240,202425
145662,30018043,202425
145673,30029985,202425
145674,30039423,202425
145677,10021072,202425
145686,30113153,202425
145699,30065692,202425
145714,30032485,202425
145719,10009420,202425
145723,10017290,202425
145732,30037775,202425
145742,30108166,202425
145748,10007809,202425
145750,10009702,202425
145762,30039297,202425
145768,30026409,202425
145772,10019082,202425
145782,10019730,202425
145791,30051228,202425
145797,10015711,202425
145802,30102174,202425
145813,30087543,202425
145843,30101416,202425
145848,30029414,202425
145849,30105607,202425
145852,30022147,202425
145859,30111640,202425
145863,10008969,202425
145871,30117086,202425
145878,30027969,202425
145882,30034506,202425
145894,30021654,202425
145897,30018122,202425
145911,30111011,202425
145918,10000710,202425
145934,30025677,202425
145967,30028031,202425
145972,30093555,202425
145987,30036292,202425
145999,30067332,202425
146007,10018367,202425
146029,30104830,202425
146031,10011209,202425
146038,10011530,202425
146058,30039329,202425
146067,30104177,202425
146083,30029292,202425
146103,10017790,202425
146109,30114316,202425
146111,30120519,202425
146129,10010069,202425
146131,30028023,202425
146192,30093820,202425
146204,10021475,202425
146208,30067235,202425
146221,10005403,202425
146224,30106099,202425
146226,30099820,202425
146241,10010237,202425
146250,30093950,202425
146254,30093878,202425
146261,30049916,202425
146277,30023570,202425
146283,10001835,202425
146287,30047114,202425
146315,30033542,202425
146323,30039228,202425
146324,30037517,202425
146329,30033409,202425
146342,30075462,202425
146348,10017170,202425
146353,10015830,202425
146368,30079170,202425
146376,30103475,202425
146408,30036698,202425
146417,30116491,202425
146418,30112542,202425
146430,10016482,202425
146438,30029194,202425
146454,10001468,202425
146479,30022918,202425
146490,10013590,202425
146494,10009599,202425
146500,30027845,202425
146504,10014793,202425
146526,30038306,202425
146527,30060926,202425
146543,10003696,202425
146547,30033897,202425
146549,30007835,202425
146554,10003866,202425
146557,30031919,202425
146574,30038184,202425
146582,30094198,202425
146614,30094185,202425
146627,10009755,202425
146632,30021290,202425
146643,30036462,202425
146647,30026269,202425
146663,30120224,202425
146679,30094311,202425
146693,30018008,202425
146701,10009947,202425
146703,30107035,202425
146706,30039428,202425
146725,30119608,202425
